Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
0	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.502	4.471(22%)	16.031(78%)	22	7296	0	7296	2784	0	2414	   7212
1	&scorr;&sweep;&syn3;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	19.919	4.400(23%)	15.519(77%)	23	7233	0	7233	2784	0	2414	   7139
2	&scorr;&sweep;&synch2;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	21.180	4.823(23%)	16.357(77%)	23	7460	0	7460	2784	0	2414	   7366
3	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.465	4.489(21%)	16.976(79%)	21	7470	0	7470	2784	0	2414	   7525
4	&scorr;&sweep;&synch2;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	20.689	4.158(21%)	16.531(79%)	21	7735	0	7735	2784	0	2414	   7658
5	&scorr;&sweep;&syn3;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	20.775	4.471(22%)	16.304(78%)	22	7365	0	7365	2784	0	2880	   7272
6	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	25.505	5.463(22%)	20.042(78%)	22	7499	0	7499	2784	0	2414	   7547
7	&scorr;&sweep;&dc2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	20.201	4.458(23%)	15.743(77%)	23	7516	0	7516	2784	0	2414	   7398
8	&scorr;&sweep;&synch2;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	20.995	4.823(23%)	16.172(77%)	23	7423	0	7423	2784	0	2414	   7289
9	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	21.644	4.595(22%)	17.049(78%)	22	7468	0	7468	2784	0	2414	   7348
10	&scorr;&sweep;&syn4;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	17.225	5.215(31%)	12.010(69%)	31	7561	0	7561	2784	0	2873	   7452
11	&scorr;&sweep;&syn3;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;	20.520	4.699(23%)	15.821(77%)	23	7348	0	7348	2784	0	2414	   7307
12	&scorr;&sweep;&b;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.542	4.392(24%)	14.150(76%)	24	7727	0	7727	2784	0	2414	   7687
13	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	21.026	4.595(22%)	16.431(78%)	22	7373	0	7373	2784	0	2414	   7248
14	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.289	4.843(23%)	16.446(77%)	23	7350	0	7350	2784	0	2414	   7318
15	&scorr;&sweep;&syn4;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;										1533	   8340
16	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	21.727	4.595(22%)	17.132(78%)	22	7314	0	7314	2784	0	2414	   7209
17	&scorr;&sweep;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	24.773	5.339(22%)	19.434(78%)	22	7613	0	7613	2784	0	2879	   7652
18	&scorr;&sweep;&syn4;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.167	4.582(23%)	15.585(77%)	23	7502	0	7502	2784	0	2414	   7428
19	&scorr;&sweep;&b;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   8250
20	&scorr;&sweep;&dch -f;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	20.273	4.471(23%)	15.802(77%)	23	7317	0	7317	2784	0	2414	   7222
21	&scorr;&sweep;&syn4;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.582	3.838(21%)	14.744(79%)	21	7533	0	7533	2784	0	2414	   7349
22	&scorr;&sweep;&dch -f;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.951	4.967(22%)	17.984(78%)	22	7326	0	7326	2784	0	2881	   7216
23	&scorr;&sweep;&b;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.493	4.896(22%)	17.597(78%)	22	7493	0	7493	2784	0	2882	   7477
24	&scorr;&sweep;&if -W 300 -g -K 6;&b;&dch;&if -W 300 -K 6 -v;&mfs;	27.783	5.959(22%)	21.824(78%)	22	7383	0	7383	2784	0	2414	   7358
25	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	19.941	4.451(23%)	15.490(77%)	23	7891	0	7891	2784	0	2415	   7794
26	&scorr;&sweep;&syn2;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	17.922	4.857(28%)	13.065(72%)	28	7635	0	7635	2784	0	2414	   7632
27	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	19.660	4.458(23%)	15.202(77%)	23	7581	0	7581	2784	0	2414	   7646
28	&scorr;&sweep;&dc2;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	21.734	4.719(22%)	17.015(78%)	22	7392	0	7392	2784	0	2414	   7278
29	&scorr;&sweep;&b;&if -W 300 -y -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;	22.459	4.719(22%)	17.740(78%)	22	7323	0	7323	2784	0	2416	   7261
30	&scorr;&sweep;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	19.670	4.516(23%)	15.154(77%)	23	7870	0	7870	2784	0	2878	   7787
31	&scorr;&sweep;&synch2;&dc2;&synch2;&if -W 300 -K 6 -v;&mfs;	20.772	4.764(23%)	16.008(77%)	23	7437	0	7437	2784	0	2876	   7331
32	&scorr;&sweep;&dc2;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	20.026	4.471(23%)	15.555(77%)	23	7399	0	7399	2784	0	2876	   7329
33	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	19.535	4.268(22%)	15.267(78%)	22	7647	0	7647	2784	0	2414	   7611
34	&scorr;&sweep;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7286	0	7286	2784	0	2414	   7177
35	&scorr;&sweep;&b;&b;&dch;&if -W 300 -K 6 -v;&mfs;	26.916	5.835(22%)	21.081(78%)	22	7405	0	7405	2784	0	2879	   7512
36	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;	23.399	5.091(22%)	18.308(78%)	22	7282	0	7282	2784	0	2414	   7207
37	&scorr;&sweep;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;	20.387	4.471(22%)	15.916(78%)	22	7348	0	7348	2784	0	2875	   7292
38	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dc2;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	18.638	4.034(22%)	14.604(78%)	22	7368	0	7368	2784	0	2415	   7334
39	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										yosys-abc: src/map/if/ifReduce	   9292
40	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	18.808	3.975(22%)	14.833(78%)	22	7741	0	7741	2784	0	2414	   7633
41	&scorr;&sweep;&dch;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	23.678	5.215(23%)	18.463(77%)	23	7504	0	7504	2784	0	2878	   7626
42	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	20.241	4.400(22%)	15.841(78%)	22	7357	0	7357	2784	0	2415	   7338
43	&scorr;&sweep;&syn2;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	20.638	4.471(22%)	16.167(78%)	22	7302	0	7302	2784	0	2414	   7232
44	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.341	4.268(24%)	14.073(76%)	24	7728	0	7728	2784	0	2414	   7701
45	&scorr;&sweep;&dc2;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;	24.400	5.339(22%)	19.061(78%)	22	7452	0	7452	2784	0	2879	   7327
46	&scorr;&sweep;&syn2;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.851	4.595(23%)	16.256(77%)	23	7371	0	7371	2784	0	2414	   7441
47	&scorr;&sweep;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	21.084	4.699(23%)	16.385(77%)	23	7465	0	7465	2784	0	2414	   7362
48	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.470	4.471(22%)	15.999(78%)	22	7581	0	7581	2784	0	2414	   7437
49	&scorr;&sweep;&synch2;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;	19.387	5.188(27%)	14.199(73%)	27	7483	0	7483	2784	0	2878	   7463
50	&scorr;&sweep;&syn3;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	20.093	4.458(23%)	15.635(77%)	23	7647	0	7647	2784	0	2415	   7592
51	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;	20.963	4.524(22%)	16.439(78%)	22	7248	0	7248	2784	0	2414	   7175
52	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	24.468	5.339(22%)	19.129(78%)	22	7388	0	7388	2784	0	2414	   7256
53	&scorr;&sweep;&syn3;&syn3;&synch2;&if -W 300 -K 6 -v;&mfs;	22.210	4.843(22%)	17.367(78%)	22	7431	0	7431	2784	0	2879	   7316
54	&scorr;&sweep;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.042	4.582(22%)	16.460(78%)	22	7378	0	7378	2784	0	2877	   7294
55	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   8042
56	&scorr;&sweep;&syn2;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	20.804	4.471(22%)	16.333(78%)	22	7315	0	7315	2784	0	2414	   7231
57	&scorr;&sweep;&syn4;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	20.315	4.458(22%)	15.857(78%)	22	7776	0	7776	2784	0	2415	   7676
58	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	18.541	4.276(24%)	14.265(76%)	24	7428	0	7428	2784	0	2414	   7467
59	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	26.075	5.587(22%)	20.488(78%)	22	7356	0	7356	2784	0	2414	   7527
60	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	19.527	4.458(23%)	15.069(77%)	23	7454	0	7454	2784	0	2415	   7402
61	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	19.764	4.471(23%)	15.293(77%)	23	7512	0	7512	2784	0	2414	   7353
62	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.166	4.516(24%)	14.650(76%)	24	7780	0	7780	2784	0	2414	   7737
63	&scorr;&sweep;&synch2;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7274	0	7274	2784	0	2414	   7159
64	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.128	4.595(23%)	15.533(77%)	23	7274	0	7274	2784	0	2414	   7343
65	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   8294
66	&scorr;&sweep;&dch;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	20.391	4.276(21%)	16.115(79%)	21	7531	0	7531	2784	0	2416	   7232
67	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;	21.475	4.595(22%)	16.880(78%)	22	7390	0	7390	2784	0	2414	   7491
68	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   7902
69	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   7869
70	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	18.074	4.975(28%)	13.099(72%)	28	7540	0	7540	2784	0	2416	   7586
71	&scorr;&sweep;&dc2;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.594	4.400(23%)	15.194(77%)	23	7506	0	7506	2784	0	2415	   7437
72	&scorr;&sweep;&if -W 300 -y -K 6;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.158	4.595(23%)	15.563(77%)	23	7314	0	7314	2784	0	2414	   7207
73	&scorr;&sweep;&syn2;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;	20.693	4.458(22%)	16.235(78%)	22	7403	0	7403	2784	0	2414	   7271
74	&scorr;&sweep;&dc2;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.759	4.719(21%)	18.040(79%)	21	7597	0	7597	2784	0	2880	   7712
75	&scorr;&sweep;&syn3;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	20.775	4.471(22%)	16.304(78%)	22	7365	0	7365	2784	0	2880	   7272
76	&scorr;&sweep;&syn4;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   8332
77	&scorr;&sweep;&dch -f;&syn2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	19.919	4.223(22%)	15.696(78%)	22	7316	0	7316	2784	0	2414	   7190
78	&scorr;&sweep;&b;&if -W 300 -y -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	19.897	4.282(22%)	15.615(78%)	22	7179	0	7179	2784	0	2414	   7080
79	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	26.306	5.835(23%)	20.471(77%)	23	7319	0	7319	2784	0	2414	   7215
80	&scorr;&sweep;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;	21.892	4.719(22%)	17.173(78%)	22	7478	0	7478	2784	0	2876	   7388
81	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	25.754	5.711(23%)	20.043(77%)	23	7308	0	7308	2784	0	2414	   7217
82	&scorr;&sweep;&b -d;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	20.405	4.458(22%)	15.947(78%)	22	7827	0	7827	2784	0	2879	   7763
83	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	23.377	5.091(22%)	18.286(78%)	22	7367	0	7367	2784	0	2414	   7404
84	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.416	4.640(23%)	15.776(77%)	23	7599	0	7599	2784	0	2416	   7786
85	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	20.435	4.347(22%)	16.088(78%)	22	7725	0	7725	2784	0	2414	   7716
86	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.584	4.471(23%)	15.113(77%)	23	7221	0	7221	2784	0	2414	   7145
87	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.089	4.241(23%)	14.848(77%)	23	7721	0	7721	2784	0	2414	   7689
88	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.326	4.524(23%)	15.802(77%)	23	7351	0	7351	2784	0	2414	   7312
89	&scorr;&sweep;&syn4;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -K 6 -v;&mfs;	18.483	4.152(23%)	14.331(77%)	23	7433	0	7433	2784	0	2414	   7368
90	&scorr;&sweep;&syn3;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	21.305	4.648(22%)	16.657(78%)	22	7367	0	7367	2784	0	2413	   7358
91	&scorr;&sweep;&syn3;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	19.250	4.241(23%)	15.009(77%)	23	7131	0	7131	2784	0	2414	   7021
92	&scorr;&sweep;&synch2;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;	19.497	4.513(24%)	14.984(76%)	24	7838	0	7838	2784	0	2416	   7701
93	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&b;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.657	5.306(29%)	13.351(71%)	29	7414	0	7414	2784	0	2415	   7598
94	&scorr;&sweep;&syn2;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&dch;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	19.218	4.437(24%)	14.781(76%)	24	7407	0	7407	2784	0	2414	   7274
95	&scorr;&sweep;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.909	4.458(23%)	15.451(77%)	23	7706	0	7706	2784	0	2879	   7716
96	&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7170	0	7170	2784	0	2414	   7095
97	&scorr;&sweep;&b -d;&dch;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	24.274	5.215(22%)	19.059(78%)	22	7265	0	7265	2784	0	2414	   7364
98	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   7883
99	&scorr;&sweep;&dch -f;&syn4;&if -W 300 -K 6 -v;&mfs;	19.417	4.516(24%)	14.901(76%)	24	7627	0	7627	2784	0	2878	   7558
100	&scorr;&sweep;&if -W 300 -g -K 6;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	19.579	4.471(23%)	15.108(77%)	23	7216	0	7216	2784	0	2414	   7090
101	&scorr;&sweep;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	23.060	4.967(22%)	18.093(78%)	22	7441	0	7441	2784	0	2880	   7346
102	&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	20.936	4.595(22%)	16.341(78%)	22	7316	0	7316	2784	0	2414	   7255
103	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	25.754	5.711(23%)	20.043(77%)	23	7308	0	7308	2784	0	2414	   7217
104	&scorr;&sweep;&b -d;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	21.232	4.595(22%)	16.637(78%)	22	7319	0	7319	2784	0	2414	   7243
105	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	21.238	4.471(22%)	16.767(78%)	22	7285	0	7285	2784	0	2414	   7203
106	&scorr;&sweep;&synch2;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   7756
107	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	21.687	4.888(23%)	16.799(77%)	23	7510	0	7510	2784	0	2414	   7336
108	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	23.645	5.215(23%)	18.430(77%)	23	7532	0	7532	2784	0	2416	   7551
109	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch -f;&syn4;&if -W 300 -K 6 -v;&mfs;	20.498	4.524(23%)	15.974(77%)	23	7668	0	7668	2784	0	2415	   7587
110	&scorr;&sweep;&dc2;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.776	4.719(23%)	16.057(77%)	23	7467	0	7467	2784	0	2876	   7514
111	&scorr;&sweep;&b -d;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	20.997	4.595(22%)	16.402(78%)	22	7342	0	7342	2784	0	2414	   7309
112	&scorr;&sweep;&dc2;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.343	4.843(22%)	17.500(78%)	22	7355	0	7355	2784	0	2414	   7257
113	&scorr;&sweep;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&b;&dch;&dch;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&synch2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   7354
114	&scorr;&sweep;&dc2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.129	4.451(23%)	15.678(77%)	23	7698	0	7698	2784	0	2878	   7817
115	&scorr;&sweep;&syn2;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   8099
116	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	28.879	6.331(22%)	22.548(78%)	22	7449	0	7449	2784	0	2414	   7486
117	&scorr;&sweep;&syn2;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.373	4.524(23%)	15.849(77%)	23	7416	0	7416	2784	0	2414	   7318
118	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	19.036	4.392(24%)	14.644(76%)	24	7241	0	7241	2784	0	2414	   7131
119	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	19.584	4.471(23%)	15.113(77%)	23	7120	0	7120	2784	0	2414	   7049
120	&scorr;&sweep;&dc2;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	21.015	4.595(22%)	16.420(78%)	22	7399	0	7399	2784	0	2414	   7296
121	&scorr;&sweep;&if -W 300 -y -K 6;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	27.245	5.711(21%)	21.534(79%)	21	7509	0	7509	2784	0	2414	   7570
122	&scorr;&sweep;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&synch2;&if -W 300 -K 6 -v;&mfs;	21.287	4.843(23%)	16.444(77%)	23	7307	0	7307	2784	0	2414	   7169
