Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
156	&scorr;&sweep;&syn2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.654	6.504(34%)	13.150(66%)	34	12579	85	12494	4511	1680	2861	  11920
157	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;	20.248	6.977(35%)	13.271(65%)	35	12603	85	12518	4511	1680	2883	  11940
158	&scorr;&sweep;&synch2;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	18.496	6.808(37%)	11.688(63%)	37	13262	85	13177	4511	1680	3387	  12858
159	&scorr;&sweep;&dch -f;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;	18.367	6.729(37%)	11.638(63%)	37	12777	85	12692	4511	1680	2884	  12123
160	&scorr;&sweep;&b -d;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.775	7.326(42%)	10.449(58%)	42	14107	85	14022	4511	1680	3084	  13754
161	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&synch2;&b;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;										1789	  17820
162	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;	17.846	7.187(41%)	10.659(59%)	41	14999	85	14914	4511	1680	3628	  14855
163	&scorr;&sweep;&syn3;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;										1771	  16779
164	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	17.986	6.458(36%)	11.528(64%)	36	13594	85	13509	4511	1680	3084	  13069
165	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	18.363	7.467(41%)	10.896(59%)	41	14160	85	14075	4511	1680	3086	  13761
166	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	17.989	6.223(35%)	11.766(65%)	35	13270	85	13185	4511	1680	3085	  12771
167	&scorr;&sweep;&b;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	20.264	6.758(34%)	13.506(66%)	34	12649	85	12564	4511	1680	3386	  12187
168	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&b;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	19.384	6.970(36%)	12.414(64%)	36	12815	85	12730	4511	1680	2883	  12161
169	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	19.205	6.686(35%)	12.519(65%)	35	13147	85	13062	4511	1680	3083	  12673
170	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	18.439	6.287(35%)	12.152(65%)	35	13527	85	13442	4511	1680	3084	  12974
171	&scorr;&sweep;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	18.305	6.659(37%)	11.646(63%)	37	13281	85	13196	4511	1680	3386	  12880
172	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	18.174	6.535(36%)	11.639(64%)	36	14050	85	13965	4511	1680	3084	  13577
173	&scorr;&sweep;&b -d;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	18.360	6.595(36%)	11.765(64%)	36	13521	85	13436	4511	1680	3082	  13194
174	&scorr;&sweep;&dc2;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	21.616	7.760(36%)	13.856(64%)	36	13327	85	13242	4511	1680	3629	  12766
175	&scorr;&sweep;&if -W 300 -g -K 6;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	17.537	6.535(38%)	11.002(62%)	38	13669	85	13584	4511	1680	3084	  13270
176	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	18.076	6.595(37%)	11.481(63%)	37	13302	85	13217	4511	1680	3082	  12858
177	&scorr;&sweep;&dch;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	23.029	7.877(35%)	15.152(65%)	35	12753	85	12668	4511	1680	3325	  12194
178	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.246	6.790(38%)	11.456(62%)	38	12825	85	12740	4511	1680	2862	  12167
179	&scorr;&sweep;&dch -f;&syn4;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -K 6 -v;&mfs;	18.348	6.677(37%)	11.671(63%)	37	12421	85	12336	4511	1680	2883	  11753
180	&scorr;&sweep;&syn4;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.997	7.162(36%)	12.835(64%)	36	12879	85	12794	4511	1680	3085	  12351
181	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;	19.423	6.959(36%)	12.464(64%)	36	12743	85	12658	4511	1680	2883	  12098
182	&scorr;&sweep;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1790	  18216
183	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.223	7.180(36%)	13.043(64%)	36	13341	85	13256	4511	1680	3628	  12737
184	&scorr;&sweep;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;	19.210	7.056(37%)	12.154(63%)	37	12881	85	12796	4511	1680	3387	  12355
185	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.041	6.233(37%)	10.808(63%)	37	14119	85	14034	4511	1680	3084	  13667
186	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	20.363	7.180(36%)	13.183(64%)	36	12775	85	12690	4511	1680	3085	  12225
187	&scorr;&sweep;&syn4;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.811	7.094(35%)	13.717(65%)	35	13487	85	13402	4511	1680	3085	  12920
188	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.452	6.273(34%)	12.179(66%)	34	14153	85	14068	4511	1680	3083	  13747
189	&scorr;&sweep;&dc2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.180	7.552(35%)	14.628(65%)	35	13065	85	12980	4511	1680	3325	  12546
190	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	18.827	6.925(37%)	11.902(63%)	37	13400	85	13315	4511	1680	3085	  12821
191	&scorr;&sweep;&syn3;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	20.236	7.101(36%)	13.135(64%)	36	12803	85	12718	4511	1680	3325	  12301
192	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;										1790	  16372
193	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	18.886	6.729(36%)	12.157(64%)	36	13199	85	13114	4511	1680	3084	  12778
194	&scorr;&sweep;&syn4;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	24.451	8.132(34%)	16.319(66%)	34	13339	85	13254	4511	1680	3629	  12722
195	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;										1790	  17317
196	&scorr;&sweep;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;	19.396	6.846(36%)	12.550(64%)	36	12633	85	12548	4511	1680	3081	  12112
197	&scorr;&sweep;&b -d;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.278	7.094(34%)	14.184(66%)	34	13172	85	13087	4511	1680	3325	  12726
198	&scorr;&sweep;&syn2;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;	22.474	7.342(33%)	15.132(67%)	33	12827	85	12742	4511	1680	3325	  12355
199	&scorr;&sweep;&b;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	19.787	6.810(35%)	12.977(65%)	35	12841	85	12756	4511	1680	2883	  12187
200	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;										1789	  16707
201	&scorr;&sweep;&syn2;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;	26.357	8.621(33%)	17.736(67%)	33	12732	85	12647	4511	1680	3325	  12233
202	&scorr;&sweep;&b;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	20.132	7.031(35%)	13.101(65%)	35	12986	85	12901	4511	1680	3084	  12485
203	&scorr;&sweep;&dc2;&b;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	18.421	6.476(36%)	11.945(64%)	36	12856	85	12771	4511	1680	2862	  12208
204	&scorr;&sweep;&dch;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	22.460	7.859(35%)	14.601(65%)	35	13277	85	13192	4511	1680	3629	  12712
205	&scorr;&sweep;&dch -f;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;	22.734	7.884(35%)	14.850(65%)	35	12913	85	12828	4511	1680	3628	  12380
206	&scorr;&sweep;&dc2;&b;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1843	  15961
207	&scorr;&sweep;&synch2;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	18.480	6.765(37%)	11.715(63%)	37	13003	85	12918	4511	1680	3084	  12591
208	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;										1789	  15303
209	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;										1789	  16852
210	&scorr;&sweep;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.767	6.474(37%)	11.293(63%)	37	13458	85	13373	4511	1680	3083	  13098
211	&scorr;&sweep;&b;&if -W 300 -K 6 -v;&mfs;	18.155	6.605(37%)	11.550(63%)	37	14076	85	13991	4511	1680	3628	  13711
212	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;										1790	  15710
213	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1789	  17477
214	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	18.827	6.925(37%)	11.902(63%)	37	13400	85	13315	4511	1680	3085	  12821
215	&scorr;&sweep;&syn3;&if -W 300 -K 6 -v;&mfs;	19.828	7.067(36%)	12.761(64%)	36	13074	85	12989	4511	1680	3628	  12603
216	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;	18.300	6.562(36%)	11.738(64%)	36	12618	85	12533	4511	1680	2882	  11958
217	&scorr;&sweep;&syn3;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	21.179	7.207(35%)	13.972(65%)	35	12583	85	12498	4511	1680	2862	  11922
218	&scorr;&sweep;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.094	7.381(35%)	13.713(65%)	35	12871	85	12786	4511	1680	3628	  12370
219	&scorr;&sweep;&syn2;&b;&b -d;&if -W 300 -K 6 -v;&mfs;										1843	  15714
220	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;	17.666	6.197(36%)	11.469(64%)	36	13656	85	13571	4511	1680	3085	  13145
221	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	21.158	7.225(35%)	13.933(65%)	35	12902	85	12817	4511	1680	3085	  12289
222	&scorr;&sweep;&b -d;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	17.311	6.560(38%)	10.751(62%)	38	12773	85	12688	4511	1680	2862	  12125
223	&scorr;&sweep;&syn4;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.689	7.137(35%)	13.552(65%)	35	12543	85	12458	4511	1680	2883	  11885
224	&scorr;&sweep;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	18.148	6.605(37%)	11.543(63%)	37	13760	85	13675	4511	1680	3084	  13405
225	&scorr;&sweep;&synch2;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1789	  17424
226	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	19.100	6.932(37%)	12.168(63%)	37	13117	85	13032	4511	1680	3085	  12612
227	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.013	6.553(37%)	11.460(63%)	37	14157	85	14072	4511	1680	3083	  13724
228	&scorr;&sweep;&dc2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	18.681	6.808(37%)	11.873(63%)	37	12526	85	12441	4511	1680	2884	  11896
229	&scorr;&sweep;&syn3;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	20.928	7.218(35%)	13.710(65%)	35	12913	85	12828	4511	1680	3084	  12462
230	&scorr;&sweep;&syn3;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	19.596	6.925(36%)	12.671(64%)	36	12632	85	12547	4511	1680	3386	  12129
231	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	18.829	6.711(36%)	12.118(64%)	36	12451	85	12366	4511	1680	2883	  11771
232	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	19.362	6.645(35%)	12.717(65%)	35	13000	85	12915	4511	1680	3085	  12443
233	&scorr;&sweep;&syn3;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	21.186	7.428(36%)	13.758(64%)	36	12729	85	12644	4511	1680	3081	  12299
234	&scorr;&sweep;&syn2;&b;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.899	7.611(35%)	14.288(65%)	35	12679	85	12594	4511	1680	3326	  12012
235	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	18.937	6.704(36%)	12.233(64%)	36	13147	85	13062	4511	1680	3084	  12624
236	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.047	7.049(36%)	12.998(64%)	36	13013	85	12928	4511	1680	3084	  12549
237	&scorr;&sweep;&b;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	21.561	7.428(35%)	14.133(65%)	35	12374	85	12289	4511	1680	2883	  11704
238	&scorr;&sweep;&dch;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;	25.020	8.231(33%)	16.789(67%)	33	12684	85	12599	4511	1680	3629	  12105
239	&scorr;&sweep;&synch2;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;	20.453	7.173(36%)	13.280(64%)	36	12687	85	12602	4511	1680	3387	  12197
240	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	19.709	6.977(36%)	12.732(64%)	36	12889	85	12804	4511	1680	2884	  12254
241	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	17.612	6.535(38%)	11.077(62%)	38	13542	85	13457	4511	1680	3085	  13000
242	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	21.748	7.552(35%)	14.196(65%)	35	13518	85	13433	4511	1680	3628	  12991
243	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	18.705	7.811(42%)	10.894(58%)	42	13621	85	13536	4511	1680	3085	  13103
244	&scorr;&sweep;&dch -f;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	22.005	7.760(36%)	14.245(64%)	36	13269	85	13184	4511	1680	3629	  12793
245	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	25.246	8.373(34%)	16.873(66%)	34	13029	85	12944	4511	1680	3628	  12608
246	&scorr;&sweep;&syn2;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	22.349	7.466(34%)	14.883(66%)	34	12845	85	12760	4511	1680	3325	  12395
247	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;										1772	  17747
248	&scorr;&sweep;&b;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	20.224	6.970(35%)	13.254(65%)	35	13029	85	12944	4511	1680	3083	  12616
249	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	20.668	7.173(35%)	13.495(65%)	35	12999	85	12914	4511	1680	2884	  12372
250	&scorr;&sweep;&dch -f;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	19.692	6.846(35%)	12.846(65%)	35	12891	85	12806	4511	1680	2883	  12248
251	&scorr;&sweep;&synch2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.807	7.304(36%)	13.503(64%)	36	12736	85	12651	4511	1680	3387	  12234
252	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.046	7.049(36%)	12.997(64%)	36	12712	85	12627	4511	1680	2861	  12064
253	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	20.412	7.083(35%)	13.329(65%)	35	12513	85	12428	4511	1680	2882	  11834
254	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.584	6.463(37%)	11.121(63%)	37	13600	85	13515	4511	1680	3084	  13075
255	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	19.125	6.645(35%)	12.480(65%)	35	13337	85	13252	4511	1680	3085	  12778
256	&scorr;&sweep;&if -W 300 -g -K 6;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	17.465	6.517(38%)	10.948(62%)	38	13658	85	13573	4511	1680	3084	  13271
257	&scorr;&sweep;&synch2;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	20.208	7.180(36%)	13.028(64%)	36	12484	85	12399	4511	1680	2862	  11804
258	&scorr;&sweep;&synch2;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	19.913	7.049(36%)	12.864(64%)	36	12970	85	12885	4511	1680	3085	  12574
259	&scorr;&sweep;&dch -f;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	22.944	7.874(35%)	15.070(65%)	35	12556	85	12471	4511	1680	3326	  11900
260	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	19.263	6.729(35%)	12.534(65%)	35	13282	85	13197	4511	1680	3085	  12761
261	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn2;&b;&if -W 300 -K 6 -v;&mfs;										1789	  17247
262	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.954	6.598(35%)	12.356(65%)	35	13224	85	13139	4511	1680	3085	  12724
263	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	25.246	8.373(34%)	16.873(66%)	34	13029	85	12944	4511	1680	3628	  12608
264	&scorr;&sweep;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.971	8.001(35%)	14.970(65%)	35	13441	85	13356	4511	1680	3628	  12880
265	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	19.267	6.729(35%)	12.538(65%)	35	13148	85	13063	4511	1680	3085	  12641
266	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;	19.034	6.719(36%)	12.315(64%)	36	13078	85	12993	4511	1680	3081	  12660
267	&scorr;&sweep;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.685	8.497(34%)	17.188(66%)	34	12678	85	12593	4511	1680	3628	  12155
268	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	20.602	7.101(35%)	13.501(65%)	35	13478	85	13393	4511	1680	2884	  12876
269	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	18.962	6.528(35%)	12.434(65%)	35	12971	85	12886	4511	1680	3083	  12616
270	&scorr;&sweep;&synch2;&b;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.989	6.801(36%)	12.188(64%)	36	12715	85	12630	4511	1680	2862	  12066
271	&scorr;&sweep;&syn2;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	20.511	7.173(35%)	13.338(65%)	35	12495	85	12410	4511	1680	2883	  11822
272	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	19.517	6.587(34%)	12.930(66%)	34	12670	85	12585	4511	1680	2862	  12029
273	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	17.660	6.438(37%)	11.222(63%)	37	13273	85	13188	4511	1680	3083	  12795
274	&scorr;&sweep;&b;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	25.159	8.249(33%)	16.910(67%)	33	12891	85	12806	4511	1680	3325	  12240
275	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	18.137	6.808(38%)	11.329(62%)	38	12641	85	12556	4511	1680	3083	  12094
276	&scorr;&sweep;&b -d;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.509	6.553(36%)	11.956(64%)	36	12920	85	12835	4511	1680	3084	  12420
277	&scorr;&sweep;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;										1771	  15679
