Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
1732	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&st;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.809	4.595(23%)	16.214(77%)	23	7369	0	7369	2784	0	2414	   7061
1733	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&st;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.564	4.843(22%)	17.721(78%)	22	7298	0	7298	2784	0	2414	   7141
1734	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&st;&dch -f;&if -W 300 -K 6 -v;&mfs;	25.912	5.463(22%)	20.449(78%)	22	7319	0	7319	2784	0	2414	   7159
1735	&scorr;&sweep;&b;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.606	4.334(23%)	15.272(77%)	23	7786	0	7786	2784	0	2414	   7716
1736	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&st;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.456	4.967(23%)	17.489(77%)	23	7343	0	7343	2784	0	2878	   7190
1737	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.850	4.843(23%)	17.007(77%)	23	7326	0	7326	2784	0	2414	   7143
1738	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.505	4.843(22%)	17.662(78%)	22	7322	0	7322	2784	0	2878	   7098
1739	&scorr;&sweep;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.457	4.458(22%)	15.999(78%)	22	7273	0	7273	2784	0	2878	   7615
1740	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.198	4.725(23%)	16.473(77%)	23	7262	0	7262	2784	0	2878	   7122
1741	&scorr;&sweep;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.021	4.117(22%)	14.904(78%)	22	7573	0	7573	2784	0	2878	   7123
1742	&scorr;&sweep;&b;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.918	4.582(22%)	16.336(78%)	22	7316	0	7316	2784	0	2414	   7157
1743	&scorr;&sweep;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.580	4.719(22%)	16.861(78%)	22	7295	0	7295	2784	0	2414	   7129
1744	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.087	4.843(22%)	17.244(78%)	22	7376	0	7376	2784	0	2414	   7125
1745	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.822	4.967(22%)	17.855(78%)	22	7254	0	7254	2784	0	2876	   7179
1746	&scorr;&sweep;&b -d;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.669	4.334(23%)	15.335(77%)	23	7752	0	7752	2784	0	2878	   7299
1747	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.773	4.967(22%)	17.806(78%)	22	7344	0	7344	2784	0	2415	   7829
1748	&scorr;&sweep;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.993	4.888(24%)	16.105(76%)	24	7318	0	7318	2784	0	2879	   7123
1749	&scorr;&sweep;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.658	4.967(22%)	17.691(78%)	22	7229	0	7229	2784	0	2878	   7038
1750	&scorr;&sweep;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.892	4.719(22%)	17.173(78%)	22	7253	0	7253	2784	0	2878	   7107
1751	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.895	4.276(22%)	15.619(78%)	22	7184	0	7184	2784	0	2877	   7124
1752	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.518	4.347(23%)	15.171(77%)	23	7229	0	7229	2784	0	2877	   7414
1753	&scorr;&sweep;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.289	4.843(23%)	16.446(77%)	23	7253	0	7253	2784	0	2414	   7603
1754	&scorr;&sweep;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.184	4.347(22%)	15.837(78%)	22	7225	0	7225	2784	0	2878	   7587
1755	&scorr;&sweep;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7222	0	7222	2784	0	2878	   7634
1756	&scorr;&sweep;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.123	4.229(23%)	14.894(77%)	23	7510	0	7510	2784	0	2878	   7571
1757	&scorr;&sweep;&if -W 300 -x -K 6;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.152	4.241(23%)	14.911(77%)	23	7723	0	7723	2784	0	2878	   7534
1758	&scorr;&sweep;&b;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.106	4.843(22%)	17.263(78%)	22	7235	0	7235	2784	0	2878	   7674
1759	&scorr;&sweep;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.955	4.595(22%)	16.360(78%)	22	7211	0	7211	2784	0	2414	   7585
1760	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7192	0	7192	2784	0	2414	   7465
1761	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	23.360	4.967(22%)	18.393(78%)	22	7245	0	7245	2784	0	2414	   7586
1762	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.597	4.719(22%)	16.878(78%)	22	7217	0	7217	2784	0	2875	   7483
1763	&scorr;&sweep;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7277	0	7277	2784	0	2881	   7368
1764	&scorr;&sweep;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.905	4.706(22%)	17.199(78%)	22	7167	0	7167	2784	0	2877	   7312
1765	&scorr;&sweep;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.156	4.595(22%)	16.561(78%)	22	7126	0	7126	2784	0	2878	   7594
1766	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.426	4.719(23%)	16.707(77%)	23	7229	0	7229	2784	0	2877	   7579
1767	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.700	4.719(22%)	16.981(78%)	22	7206	0	7206	2784	0	2878	   7196
1768	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.225	4.099(22%)	15.126(78%)	22	7736	0	7736	2784	0	2414	   7149
1769	&scorr;&sweep;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.961	4.896(23%)	17.065(77%)	23	7252	0	7252	2784	0	2882	   7587
1770	&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7220	0	7220	2784	0	2878	   7117
1771	&scorr;&sweep;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.120	4.595(22%)	16.525(78%)	22	7154	0	7154	2784	0	2879	   7565
1772	&scorr;&sweep;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.034	3.838(21%)	15.196(79%)	21	7643	0	7643	2784	0	2877	   7145
1773	&scorr;&sweep;&b;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.214	4.595(22%)	16.619(78%)	22	7192	0	7192	2784	0	2877	   7124
1774	&scorr;&sweep;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7190	0	7190	2784	0	2414	   7111
1775	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.863	4.648(23%)	16.215(77%)	23	7213	0	7213	2784	0	2414	   7130
1776	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.834	4.595(23%)	16.239(77%)	23	7199	0	7199	2784	0	2414	   7123
1777	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.142	4.595(22%)	16.547(78%)	22	7178	0	7178	2784	0	2875	   7099
1778	&scorr;&sweep;&synch2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.152	4.595(22%)	16.557(78%)	22	7245	0	7245	2784	0	2879	   7130
1779	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.616	4.223(22%)	15.393(78%)	22	7401	0	7401	2784	0	2878	   7093
1780	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.334	4.471(24%)	14.863(76%)	24	7853	0	7853	2784	0	2879	   7580
1781	&scorr;&sweep;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.726	4.954(22%)	17.772(78%)	22	7192	0	7192	2784	0	2878	   7107
1782	&scorr;&sweep;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.703	4.595(22%)	17.108(78%)	22	7110	0	7110	2784	0	2878	   7124
1783	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.768	4.719(22%)	17.049(78%)	22	7159	0	7159	2784	0	2877	   7222
1784	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.865	4.613(23%)	16.252(77%)	23	7191	0	7191	2784	0	1533	   7747
1785	&scorr;&sweep;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.570	4.830(23%)	16.740(77%)	23	7455	0	7455	2784	0	2878	   7117
1786	&scorr;&sweep;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	18.228	3.975(22%)	14.253(78%)	22	7702	0	7702	2784	0	2880	   7448
1787	&scorr;&sweep;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.320	4.400(23%)	14.920(77%)	23	7703	0	7703	2784	0	2877	   7150
1788	&scorr;&sweep;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.080	4.395(24%)	14.685(76%)	24	7704	0	7704	2784	0	2875	   7133
1789	&scorr;&sweep;&b;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.149	4.223(23%)	14.926(77%)	23	7613	0	7613	2784	0	1533	   7842
1790	&scorr;&sweep;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.163	4.458(24%)	14.705(76%)	24	7566	0	7566	2784	0	1533	   7937
1791	&scorr;&sweep;&synch2;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	18.691	4.316(24%)	14.375(76%)	24	7697	0	7697	2784	0	2879	   7724
1792	&scorr;&sweep;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	18.132	3.975(22%)	14.157(78%)	22	7676	0	7676	2784	0	1533	   7931
1793	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.532	4.347(22%)	16.185(78%)	22	7505	0	7505	2784	0	2874	   7122
1794	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	18.645	3.975(22%)	14.670(78%)	22	7693	0	7693	2784	0	2878	   7159
1795	&scorr;&sweep;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	18.579	3.975(22%)	14.604(78%)	22	7574	0	7574	2784	0	2878	   7107
1796	&scorr;&sweep;&dch;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.591	4.888(23%)	16.703(77%)	23	7448	0	7448	2784	0	2876	   7113
1797	&scorr;&sweep;&dch -f;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.546	4.229(22%)	15.317(78%)	22	7410	0	7410	2784	0	2877	   7133
1798	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	18.903	4.223(23%)	14.680(77%)	23	7677	0	7677	2784	0	2414	   7149
1799	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.240	4.516(24%)	14.724(76%)	24	7660	0	7660	2784	0	2414	   7116
1800	&scorr;&sweep;&dc2;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.575	4.471(22%)	16.104(78%)	22	7261	0	7261	2784	0	2414	   7100
1801	&scorr;&sweep;&syn2;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.193	4.640(23%)	15.553(77%)	23	7230	0	7230	2784	0	2414	   7552
1802	&scorr;&sweep;&dch;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	20.219	4.699(24%)	15.520(76%)	24	7624	0	7624	2784	0	2876	   7766
1803	&scorr;&sweep;&syn3;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.453	4.471(22%)	15.982(78%)	22	7187	0	7187	2784	0	2414	   7125
1804	&scorr;&sweep;&syn4;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	18.570	3.975(22%)	14.595(78%)	22	7603	0	7603	2784	0	1533	   7856
1805	&scorr;&sweep;&b;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.923	4.595(22%)	16.328(78%)	22	7225	0	7225	2784	0	2414	   7128
1806	&scorr;&sweep;&b -d;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.593	4.719(22%)	16.874(78%)	22	7201	0	7201	2784	0	2414	   7109
1807	&scorr;&sweep;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.428	4.719(23%)	16.709(77%)	23	7170	0	7170	2784	0	2414	   7129
1808	&scorr;&sweep;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.198	4.719(22%)	17.479(78%)	22	7209	0	7209	2784	0	2414	   7092
1809	&scorr;&sweep;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.316	4.719(23%)	16.597(77%)	23	7177	0	7177	2784	0	2414	   7042
1810	&scorr;&sweep;&synch2;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.585	4.471(23%)	15.114(77%)	23	7171	0	7171	2784	0	2414	   7052
1811	&scorr;&sweep;&dch;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.216	4.843(22%)	17.373(78%)	22	7223	0	7223	2784	0	2414	   7058
1812	&scorr;&sweep;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.881	4.719(22%)	17.162(78%)	22	7165	0	7165	2784	0	2414	   7067
1813	&scorr;&sweep;&dch -f;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.023	4.241(23%)	14.782(77%)	23	7580	0	7580	2784	0	2879	   7436
1814	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.320	4.843(22%)	17.477(78%)	22	7176	0	7176	2784	0	2414	   7247
1815	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.651	4.719(22%)	16.932(78%)	22	7191	0	7191	2784	0	2414	   7120
1816	&scorr;&sweep;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.261	4.595(22%)	16.666(78%)	22	7289	0	7289	2784	0	2414	   7151
1817	&scorr;&sweep;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;										2414	   7525
1818	&scorr;&sweep;&syn3;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7186	0	7186	2784	0	2414	   7135
1819	&scorr;&sweep;&syn4;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.190	4.099(22%)	15.091(78%)	22	7533	0	7533	2784	0	1533	   7883
1820	&scorr;&sweep;&b;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7234	0	7234	2784	0	2414	   7108
1821	&scorr;&sweep;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7225	0	7225	2784	0	2414	   7129
1822	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;										2414	   7145
1823	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;										2414	   7081
1824	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.178	4.276(23%)	14.902(77%)	23	7794	0	7794	2784	0	2414	   7396
1825	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;										2414	   7060
1826	&scorr;&sweep;&synch2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.596	4.471(23%)	15.125(77%)	23	7186	0	7186	2784	0	2414	   7025
1827	&scorr;&sweep;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.251	4.595(22%)	16.656(78%)	22	7236	0	7236	2784	0	2414	   7079
1828	&scorr;&sweep;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.730	4.719(23%)	16.011(77%)	23	7176	0	7176	2784	0	2414	   7103
1829	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.548	4.471(22%)	16.077(78%)	22	7182	0	7182	2784	0	2414	   7213
1830	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.587	4.719(22%)	16.868(78%)	22	7200	0	7200	2784	0	2414	   7094
1831	&scorr;&sweep;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.927	4.595(22%)	16.332(78%)	22	7223	0	7223	2784	0	2414	   7116
1832	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.193	4.640(23%)	15.553(77%)	23	7206	0	7206	2784	0	2414	   7504
1833	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.547	4.471(22%)	16.076(78%)	22	7167	0	7167	2784	0	2414	   7164
1834	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	17.406	4.622(27%)	12.784(73%)	27	7589	0	7589	2784	0	1533	   7971
1835	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.217	4.034(21%)	15.183(79%)	21	7819	0	7819	2784	0	2879	   7404
1836	&scorr;&sweep;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7209	0	7209	2784	0	2414	   7078
1837	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;										2414	   7112
1838	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	23.778	5.091(22%)	18.687(78%)	22	7155	0	7155	2784	0	2414	   7073
1839	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	25.442	5.587(22%)	19.855(78%)	22	7157	0	7157	2784	0	2414	   7050
1840	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	24.169	5.339(23%)	18.830(77%)	23	7168	0	7168	2784	0	2414	   7067
1841	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7191	0	7191	2784	0	2414	   7064
1842	&scorr;&sweep;&dch;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.871	4.719(22%)	17.152(78%)	22	7110	0	7110	2784	0	2414	   7024
1843	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.035	4.843(22%)	17.192(78%)	22	7142	0	7142	2784	0	2414	   7040
1844	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.346	4.471(22%)	15.875(78%)	22	7132	0	7132	2784	0	2878	   7065
1845	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.842	4.843(23%)	16.999(77%)	23	7122	0	7122	2784	0	2414	   7102
1846	&scorr;&sweep;&dc2;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	23.342	5.091(22%)	18.251(78%)	22	7543	0	7543	2784	0	2877	   7738
1847	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.573	4.471(23%)	15.102(77%)	23	7327	0	7327	2784	0	2879	   7099
1848	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7209	0	7209	2784	0	2877	   7293
1849	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	19.724	4.347(23%)	15.377(77%)	23	7196	0	7196	2784	0	2878	   7087
1850	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	18.833	4.365(24%)	14.468(76%)	24	7569	0	7569	2784	0	2878	   7101
1851	&scorr;&sweep;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	22.282	4.843(22%)	17.439(78%)	22	7203	0	7203	2784	0	2414	   7081
1852	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;										2414	   7082
1853	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	23.003	5.091(23%)	17.912(77%)	23	7158	0	7158	2784	0	2414	   7051
1854	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	20.915	4.595(22%)	16.320(78%)	22	7168	0	7168	2784	0	2877	   7080
1855	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	21.322	4.595(22%)	16.727(78%)	22	7180	0	7180	2784	0	2879	   7011
1856	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;	23.350	5.091(22%)	18.259(78%)	22	7140	0	7140	2784	0	2876	   6993
