Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
0	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1350	   2773
1	&scorr;&sweep;&syn3;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
2	&scorr;&sweep;&synch2;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4056	1260	2796	6744	0	1351	   2799
3	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2772
4	&scorr;&sweep;&synch2;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	6.700	3.179(48%)	3.521(52%)	48	4076	1260	2816	6744	0	1351	   2811
5	&scorr;&sweep;&syn3;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4045	1260	2785	6744	0	1654	   2778
6	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4048	1260	2788	6744	0	1351	   2778
7	&scorr;&sweep;&dc2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4047	1260	2787	6744	0	1350	   2779
8	&scorr;&sweep;&synch2;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	6.592	3.055(47%)	3.537(53%)	47	4065	1260	2805	6744	0	1350	   2797
9	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4048	1260	2788	6744	0	1351	   2785
10	&scorr;&sweep;&syn4;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1654	   2775
11	&scorr;&sweep;&syn3;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2775
12	&scorr;&sweep;&b;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4108	1260	2848	6744	0	1351	   2844
13	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4042	1260	2782	6744	0	1351	   2795
14	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
15	&scorr;&sweep;&syn4;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;	6.705	3.179(48%)	3.526(52%)	48	4066	1260	2806	6744	0	1350	   2797
16	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2775
17	&scorr;&sweep;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4051	1260	2791	6744	0	1654	   2794
18	&scorr;&sweep;&syn4;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4058	1260	2798	6744	0	1351	   2809
19	&scorr;&sweep;&b;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4107	1260	2847	6744	0	1350	   2840
20	&scorr;&sweep;&dch -f;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4049	1260	2789	6744	0	1351	   2784
21	&scorr;&sweep;&syn4;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
22	&scorr;&sweep;&dch -f;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4045	1260	2785	6744	0	1654	   2780
23	&scorr;&sweep;&b;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1654	   2776
24	&scorr;&sweep;&if -W 300 -g -K 6;&b;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2816
25	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	7.285	3.303(46%)	3.982(54%)	46	4092	1260	2832	6744	0	1351	   2827
26	&scorr;&sweep;&syn2;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	7.291	3.303(46%)	3.988(54%)	46	4083	1260	2823	6744	0	1351	   2819
27	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	6.562	3.055(47%)	3.507(53%)	47	4067	1260	2807	6744	0	1351	   2807
28	&scorr;&sweep;&dc2;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4073	1260	2813	6744	0	1351	   2808
29	&scorr;&sweep;&b;&if -W 300 -y -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
30	&scorr;&sweep;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4107	1260	2847	6744	0	1654	   2843
31	&scorr;&sweep;&synch2;&dc2;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4056	1260	2796	6744	0	1654	   2791
32	&scorr;&sweep;&dc2;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4041	1260	2781	6744	0	1654	   2776
33	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4108	1260	2848	6744	0	1351	   2844
34	&scorr;&sweep;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4056	1260	2796	6744	0	1351	   2807
35	&scorr;&sweep;&b;&b;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4059	1260	2799	6744	0	1654	   2815
36	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4048	1260	2788	6744	0	1351	   2787
37	&scorr;&sweep;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;	6.586	3.055(47%)	3.531(53%)	47	4110	1260	2850	6744	0	1655	   2848
38	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dc2;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
39	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4042	1260	2782	6744	0	1351	   2794
40	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1351	   2775
41	&scorr;&sweep;&dch;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4047	1260	2787	6744	0	1654	   2783
42	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4047	1260	2787	6744	0	1350	   2778
43	&scorr;&sweep;&syn2;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2775
44	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4108	1260	2848	6744	0	1351	   2844
45	&scorr;&sweep;&dc2;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4044	1260	2784	6744	0	1654	   2780
46	&scorr;&sweep;&syn2;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2776
47	&scorr;&sweep;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4046	1260	2786	6744	0	1351	   2782
48	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4052	1260	2792	6744	0	1351	   2803
49	&scorr;&sweep;&synch2;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4049	1260	2789	6744	0	1654	   2784
50	&scorr;&sweep;&syn3;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4045	1260	2785	6744	0	1350	   2775
51	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4042	1260	2782	6744	0	1350	   2777
52	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4092	1260	2832	6744	0	1352	   2828
53	&scorr;&sweep;&syn3;&syn3;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1654	   2774
54	&scorr;&sweep;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4048	1260	2788	6744	0	1654	   2782
55	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
56	&scorr;&sweep;&syn2;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2776
57	&scorr;&sweep;&syn4;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	6.698	3.179(48%)	3.519(52%)	48	4073	1260	2813	6744	0	1351	   2808
58	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
59	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2779
60	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4043	1260	2783	6744	0	1350	   2779
61	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4049	1260	2789	6744	0	1351	   2784
62	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4108	1260	2848	6744	0	1351	   2844
63	&scorr;&sweep;&synch2;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4056	1260	2796	6744	0	1351	   2807
64	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
65	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;	6.555	3.055(47%)	3.500(53%)	47	4066	1260	2806	6744	0	1350	   2797
66	&scorr;&sweep;&dch;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4047	1260	2787	6744	0	1350	   2772
67	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2775
68	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4045	1260	2785	6744	0	1351	   2798
69	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2776
70	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4045	1260	2785	6744	0	1350	   2775
71	&scorr;&sweep;&dc2;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4047	1260	2787	6744	0	1350	   2779
72	&scorr;&sweep;&if -W 300 -y -K 6;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1351	   2775
73	&scorr;&sweep;&syn2;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4048	1260	2788	6744	0	1351	   2783
74	&scorr;&sweep;&dc2;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4056	1260	2796	6744	0	1654	   2800
75	&scorr;&sweep;&syn3;&dch;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4045	1260	2785	6744	0	1654	   2778
76	&scorr;&sweep;&syn4;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4108	1260	2848	6744	0	1351	   2844
77	&scorr;&sweep;&dch -f;&syn2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4041	1260	2781	6744	0	1351	   2778
78	&scorr;&sweep;&b;&if -W 300 -y -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
79	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4041	1260	2781	6744	0	1351	   2805
80	&scorr;&sweep;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4056	1260	2796	6744	0	1654	   2808
81	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4074	1260	2814	6744	0	1352	   2843
82	&scorr;&sweep;&b -d;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4108	1260	2848	6744	0	1654	   2843
83	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4041	1260	2781	6744	0	1351	   2775
84	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
85	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	6.718	3.179(48%)	3.539(52%)	48	4072	1260	2812	6744	0	1351	   2808
86	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
87	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	7.308	3.303(46%)	4.005(54%)	46	4108	1260	2848	6744	0	1351	   2844
88	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2784
89	&scorr;&sweep;&syn4;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -K 6 -v;&mfs;	6.562	3.055(47%)	3.507(53%)	47	4048	1260	2788	6744	0	1350	   2804
90	&scorr;&sweep;&syn3;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2776
91	&scorr;&sweep;&syn3;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
92	&scorr;&sweep;&synch2;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
93	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&b;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;&st;&dch;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4044	1260	2784	6744	0	1350	   2773
94	&scorr;&sweep;&syn2;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&dch;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2776
95	&scorr;&sweep;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4049	1260	2789	6744	0	1654	   2818
96	&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4048	1260	2788	6744	0	1350	   2780
97	&scorr;&sweep;&b -d;&dch;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4046	1260	2786	6744	0	1351	   2783
98	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	6.586	3.055(47%)	3.531(53%)	47	4109	1260	2849	6744	0	1351	   2846
99	&scorr;&sweep;&dch -f;&syn4;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4051	1260	2791	6744	0	1654	   2786
100	&scorr;&sweep;&if -W 300 -g -K 6;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
101	&scorr;&sweep;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4049	1260	2789	6744	0	1654	   2784
102	&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4041	1260	2781	6744	0	1351	   2776
103	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4074	1260	2814	6744	0	1352	   2843
104	&scorr;&sweep;&b -d;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4058	1260	2798	6744	0	1351	   2809
105	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4039	1260	2779	6744	0	1350	   2771
106	&scorr;&sweep;&synch2;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4063	1260	2803	6744	0	1350	   2795
107	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4056	1260	2796	6744	0	1351	   2799
108	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4045	1260	2785	6744	0	1351	   2781
109	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch -f;&syn4;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4046	1260	2786	6744	0	1350	   2778
110	&scorr;&sweep;&dc2;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4055	1260	2795	6744	0	1654	   2800
111	&scorr;&sweep;&b -d;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4045	1260	2785	6744	0	1351	   2778
112	&scorr;&sweep;&dc2;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4073	1260	2813	6744	0	1351	   2808
113	&scorr;&sweep;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&b;&dch;&dch;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&synch2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4041	1260	2781	6744	0	1350	   2772
114	&scorr;&sweep;&dc2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1654	   2800
115	&scorr;&sweep;&syn2;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4048	1260	2788	6744	0	1351	   2783
116	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2777
117	&scorr;&sweep;&syn2;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1351	   2776
118	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	5.906	2.383(41%)	3.523(59%)	41	4040	1260	2780	6744	0	1350	   2772
