Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
14610	&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;										1843	  17697
14611	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	17.656	6.666(38%)	10.990(62%)	38	13732	85	13647	4511	1680	2884	  13113
14612	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	17.752	6.145(35%)	11.607(65%)	35	13632	85	13547	4511	1680	2884	  13010
14613	&scorr;&sweep;&b -d;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.120	7.753(36%)	14.367(64%)	36	13621	85	13536	4511	1680	3325	  13223
14614	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	17.796	6.542(37%)	11.254(63%)	37	13805	85	13720	4511	1680	2884	  13173
14615	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	18.572	6.677(36%)	11.895(64%)	36	13147	85	13062	4511	1680	3187	  12556
14616	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	21.288	7.304(35%)	13.984(65%)	35	13244	85	13159	4511	1680	3627	  12645
14617	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	20.756	7.505(37%)	13.251(63%)	37	13389	85	13304	4511	1680	3627	  12787
14618	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	16.946	6.350(38%)	10.596(62%)	38	13668	85	13583	4511	1680	3187	  13036
14619	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	17.799	6.542(37%)	11.257(63%)	37	13926	85	13841	4511	1680	3187	  13282
14620	&scorr;&sweep;&dc2;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	22.495	7.552(34%)	14.943(66%)	34	13552	85	13467	4511	1680	3628	  13022
14621	&scorr;&sweep;&syn2;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	22.966	7.877(35%)	15.089(65%)	35	13186	85	13101	4511	1680	3325	  12718
14622	&scorr;&sweep;&syn3;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	24.129	8.125(34%)	16.004(66%)	34	12951	85	12866	4511	1680	3628	  12538
14623	&scorr;&sweep;&syn4;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	24.628	8.107(33%)	16.521(67%)	33	13163	85	13078	4511	1680	3629	  12589
14624	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	18.756	6.711(36%)	12.045(64%)	36	13274	85	13189	4511	1680	3085	  12809
14625	&scorr;&sweep;&b;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	22.476	7.753(35%)	14.723(65%)	35	13376	85	13291	4511	1680	3628	  12962
14626	&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;										1843	  17697
14627	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	18.172	7.811(43%)	10.361(57%)	43	13907	85	13822	4511	1680	3085	  13365
14628	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	17.459	6.339(37%)	11.120(63%)	37	13985	85	13900	4511	1680	3085	  13490
14629	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	17.384	6.314(37%)	11.070(63%)	37	13905	85	13820	4511	1680	3085	  13411
14630	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	19.357	6.828(36%)	12.529(64%)	36	13282	85	13197	4511	1680	3386	  12869
14631	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	22.180	7.760(35%)	14.420(65%)	35	13313	85	13228	4511	1680	3628	  12750
14632	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	22.186	7.760(35%)	14.426(65%)	35	13445	85	13360	4511	1680	3628	  12897
14633	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	17.703	7.311(42%)	10.392(58%)	42	13934	85	13849	4511	1680	3187	  13335
14634	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	17.868	7.363(42%)	10.505(58%)	42	14053	85	13968	4511	1680	3388	  13615
14635	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	18.598	6.722(37%)	11.876(63%)	37	13350	85	13265	4511	1680	3084	  12891
14636	&scorr;&sweep;&dc2;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.942	6.273(35%)	11.669(65%)	35	13486	85	13401	4511	1680	3084	  13002
14637	&scorr;&sweep;&syn2;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.409	6.828(36%)	12.581(64%)	36	13157	85	13072	4511	1680	3084	  12710
14638	&scorr;&sweep;&syn3;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.984	6.959(35%)	13.025(65%)	35	12992	85	12907	4511	1680	3085	  12579
14639	&scorr;&sweep;&syn4;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.028	6.932(37%)	12.096(63%)	37	13574	85	13489	4511	1680	3084	  13024
14640	&scorr;&sweep;&b;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.357	7.094(35%)	13.263(65%)	35	13218	85	13133	4511	1680	3084	  12868
14641	&scorr;&sweep;&b -d;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.555	6.463(37%)	11.092(63%)	37	13983	85	13898	4511	1680	3084	  13655
14642	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.606	6.379(35%)	12.227(65%)	35	13563	85	13478	4511	1680	3085	  13111
14643	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.587	6.722(37%)	11.865(63%)	37	13792	85	13707	4511	1680	3086	  13322
14644	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.051	6.598(37%)	11.453(63%)	37	13769	85	13684	4511	1680	3084	  13220
14645	&scorr;&sweep;&synch2;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.474	6.808(37%)	11.666(63%)	37	13348	85	13263	4511	1680	3083	  12912
14646	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	19.093	6.846(36%)	12.247(64%)	36	13343	85	13258	4511	1680	3084	  12842
14647	&scorr;&sweep;&dch;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.235	6.562(36%)	11.673(64%)	36	13316	85	13231	4511	1680	3085	  12784
14648	&scorr;&sweep;&dch -f;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.371	6.580(36%)	11.791(64%)	36	13359	85	13274	4511	1680	3085	  12820
14649	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.817	6.695(36%)	12.122(64%)	36	13352	85	13267	4511	1680	2883	  12764
14650	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.727	6.967(36%)	12.760(64%)	36	13461	85	13376	4511	1680	3085	  12956
14651	&scorr;&sweep;&dc2;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.872	6.521(35%)	12.351(65%)	35	13145	85	13060	4511	1680	3085	  12611
14652	&scorr;&sweep;&syn2;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.113	6.952(35%)	13.161(65%)	35	13044	85	12959	4511	1680	3083	  12602
14653	&scorr;&sweep;&syn3;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.984	7.218(35%)	13.766(65%)	35	12926	85	12841	4511	1680	3085	  12444
14654	&scorr;&sweep;&syn4;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.398	7.094(35%)	13.304(65%)	35	12996	85	12911	4511	1680	3083	  12486
14655	&scorr;&sweep;&b;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.314	7.094(35%)	13.220(65%)	35	13262	85	13177	4511	1680	3084	  12870
14656	&scorr;&sweep;&b -d;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.774	6.711(36%)	12.063(64%)	36	13348	85	13263	4511	1680	3083	  12878
14657	&scorr;&sweep;&synch2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	19.796	6.693(34%)	13.103(66%)	34	12982	85	12897	4511	1680	3084	  12584
14658	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.381	7.094(35%)	13.287(65%)	35	13247	85	13162	4511	1680	3086	  12780
14659	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.723	6.970(36%)	12.753(64%)	36	13076	85	12991	4511	1680	3083	  12610
14660	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.755	6.970(36%)	12.785(64%)	36	13210	85	13125	4511	1680	3085	  12731
14661	&scorr;&sweep;&synch2;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.392	6.810(36%)	12.582(64%)	36	13064	85	12979	4511	1680	3084	  12684
14662	&scorr;&sweep;&dch;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.709	6.645(34%)	13.064(66%)	34	13115	85	13030	4511	1680	3085	  12569
14663	&scorr;&sweep;&dch -f;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.045	6.835(36%)	12.210(64%)	36	13150	85	13065	4511	1680	3084	  12614
14664	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.019	6.783(36%)	12.236(64%)	36	13011	85	12926	4511	1680	2884	  12405
14665	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.857	6.970(36%)	12.887(64%)	36	12972	85	12887	4511	1680	3084	  12551
14666	&scorr;&sweep;&dc2;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.754	6.711(36%)	12.043(64%)	36	13089	85	13004	4511	1680	3084	  12560
14667	&scorr;&sweep;&syn2;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.348	7.094(35%)	13.254(65%)	35	12935	85	12850	4511	1680	3084	  12511
14668	&scorr;&sweep;&dch;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	23.880	8.125(35%)	15.755(65%)	35	13047	85	12962	4511	1680	3325	  12485
14669	&scorr;&sweep;&syn3;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	21.078	7.207(35%)	13.871(65%)	35	12951	85	12866	4511	1680	3084	  12532
14670	&scorr;&sweep;&syn4;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.808	7.180(37%)	12.628(63%)	37	13023	85	12938	4511	1680	3085	  12465
14671	&scorr;&sweep;&b;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.073	7.173(36%)	12.900(64%)	36	13101	85	13016	4511	1680	3084	  12704
14672	&scorr;&sweep;&b -d;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.907	6.959(35%)	12.948(65%)	35	13096	85	13011	4511	1680	3086	  12710
14673	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.219	6.846(36%)	12.373(64%)	36	13137	85	13052	4511	1680	3083	  12619
14674	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.375	6.934(35%)	13.441(65%)	35	13117	85	13032	4511	1680	3084	  12622
14675	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.332	7.094(35%)	13.238(65%)	35	13193	85	13108	4511	1680	3083	  12683
14676	&scorr;&sweep;&synch2;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.211	7.173(36%)	13.038(64%)	36	13105	85	13020	4511	1680	3084	  12725
14677	&scorr;&sweep;&dch;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.076	6.769(34%)	13.307(66%)	34	13020	85	12935	4511	1680	3086	  12476
14678	&scorr;&sweep;&dch -f;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.717	6.711(36%)	12.006(64%)	36	13064	85	12979	4511	1680	3085	  12526
14679	&scorr;&sweep;&dch -f;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	23.234	7.676(34%)	15.558(66%)	34	13086	85	13001	4511	1680	3325	  12542
14680	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.299	6.722(35%)	12.577(65%)	35	12991	85	12906	4511	1680	2884	  12380
14681	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn3;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.422	7.094(35%)	13.328(65%)	35	12859	85	12774	4511	1680	3083	  12359
14682	&scorr;&sweep;&dc2;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.836	6.352(36%)	11.484(64%)	36	13580	85	13495	4511	1680	3086	  13010
14683	&scorr;&sweep;&syn2;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.094	7.049(36%)	13.045(64%)	36	13554	85	13469	4511	1680	3084	  13104
14684	&scorr;&sweep;&syn3;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.366	6.952(35%)	13.414(65%)	35	13445	85	13360	4511	1680	3083	  13002
14685	&scorr;&sweep;&syn4;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.499	7.173(35%)	13.326(65%)	35	13476	85	13391	4511	1680	3084	  12912
14686	&scorr;&sweep;&b;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.863	7.049(36%)	12.814(64%)	36	13609	85	13524	4511	1680	3083	  13060
14687	&scorr;&sweep;&b -d;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.725	6.801(37%)	11.924(63%)	37	13603	85	13518	4511	1680	3084	  13055
14688	&scorr;&sweep;&if -W 300 -x -K 6;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.285	6.729(35%)	12.556(65%)	35	13626	85	13541	4511	1680	3085	  13080
14689	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.709	6.970(34%)	13.739(66%)	34	13573	85	13488	4511	1680	3085	  13042
14690	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	18.489	6.598(36%)	11.891(64%)	36	13124	85	13039	4511	1680	2884	  12520
14691	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.732	6.970(34%)	13.762(66%)	34	13678	85	13593	4511	1680	3084	  13126
14692	&scorr;&sweep;&synch2;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	21.022	7.297(35%)	13.725(65%)	35	13703	85	13618	4511	1680	3085	  13257
14693	&scorr;&sweep;&dch;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.069	6.722(36%)	12.347(64%)	36	13536	85	13451	4511	1680	3085	  12968
14694	&scorr;&sweep;&dch -f;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.279	6.729(35%)	12.550(65%)	35	13560	85	13475	4511	1680	3086	  13000
14695	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.965	7.049(36%)	12.916(64%)	36	13528	85	13443	4511	1680	2884	  12917
14696	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn4;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.840	6.853(35%)	12.987(65%)	35	13583	85	13498	4511	1680	3085	  13122
14697	&scorr;&sweep;&dc2;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.438	6.704(35%)	12.734(65%)	35	13144	85	13059	4511	1680	3084	  12593
14698	&scorr;&sweep;&syn2;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.702	6.846(35%)	12.856(65%)	35	13177	85	13092	4511	1680	3084	  12794
14699	&scorr;&sweep;&syn3;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.568	7.083(35%)	13.485(65%)	35	13116	85	13031	4511	1680	3084	  12714
14700	&scorr;&sweep;&syn4;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.639	7.056(36%)	12.583(64%)	36	13631	85	13546	4511	1680	3084	  13081
14701	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.063	7.094(36%)	12.969(64%)	36	13116	85	13031	4511	1680	3086	  12618
14702	&scorr;&sweep;&b;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.662	6.959(36%)	12.703(64%)	36	13354	85	13269	4511	1680	3085	  12939
14703	&scorr;&sweep;&b -d;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.538	6.562(36%)	11.976(64%)	36	13624	85	13539	4511	1680	3083	  13200
14704	&scorr;&sweep;&if -W 300 -x -K 6;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.816	6.925(37%)	11.891(63%)	37	13396	85	13311	4511	1680	3084	  13002
14705	&scorr;&sweep;&if -W 300 -g -K 6;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.876	7.058(34%)	13.818(66%)	34	13497	85	13412	4511	1680	3084	  13007
14706	&scorr;&sweep;&if -W 300 -y -K 6;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.365	6.835(36%)	12.530(64%)	36	13699	85	13614	4511	1680	3085	  13298
14707	&scorr;&sweep;&synch2;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.272	6.925(36%)	12.347(64%)	36	13161	85	13076	4511	1680	3084	  12817
14708	&scorr;&sweep;&dch;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.309	6.835(36%)	12.474(64%)	36	13197	85	13112	4511	1680	3085	  12716
14709	&scorr;&sweep;&dch -f;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	23.830	7.800(33%)	16.030(67%)	33	13260	85	13175	4511	1680	3325	  12780
14710	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.329	6.907(36%)	12.422(64%)	36	13257	85	13172	4511	1680	2884	  12631
14711	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.825	6.711(36%)	12.114(64%)	36	13163	85	13078	4511	1680	3086	  12628
14712	&scorr;&sweep;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;	23.566
23.566	7.800(34%)
7.800(34%)	15.766(66%)
15.766(66%)	34
34	13147
13147	85
85	13062
13062	4511
4511	1680
1680	3628	  12600
14713	&scorr;&sweep;&dc2;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	24.377	7.924(33%)	16.453(67%)	33	13057	85	12972	4511	1680	3325	  12535
14714	&scorr;&sweep;&dc2;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	21.514	7.304(34%)	14.210(66%)	34	13547	85	13462	4511	1680	3325	  13064
14715	&scorr;&sweep;&syn2;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.354	6.835(36%)	12.519(64%)	36	13450	85	13365	4511	1680	3084	  13072
14716	&scorr;&sweep;&syn3;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.393	6.835(36%)	12.558(64%)	36	13260	85	13175	4511	1680	3085	  12866
14717	&scorr;&sweep;&syn4;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.256	6.925(36%)	12.331(64%)	36	13742	85	13657	4511	1680	3085	  13190
14718	&scorr;&sweep;&b;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.743	6.711(36%)	12.032(64%)	36	13467	85	13382	4511	1680	3083	  13036
14719	&scorr;&sweep;&b -d;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.570	6.463(37%)	11.107(63%)	37	14158	85	14073	4511	1680	3084	  13699
14720	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.304	6.463(38%)	10.841(62%)	38	14264	85	14179	4511	1680	3084	  13888
14721	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.540	6.463(37%)	11.077(63%)	37	14109	85	14024	4511	1680	3084	  13645
14722	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.865	6.587(37%)	11.278(63%)	37	14310	85	14225	4511	1680	3085	  13896
14723	&scorr;&sweep;&synch2;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.692	6.801(37%)	11.891(63%)	37	13388	85	13303	4511	1680	3084	  13041
14724	&scorr;&sweep;&syn2;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.963	7.218(35%)	13.745(65%)	35	12907	85	12822	4511	1680	3325	  12424
14725	&scorr;&sweep;&dch;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.825	6.677(38%)	11.148(62%)	38	13400	85	13315	4511	1680	3085	  12926
14726	&scorr;&sweep;&dch -f;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.324	6.476(36%)	11.848(64%)	36	13523	85	13438	4511	1680	3084	  13041
14727	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.066	7.435(42%)	10.631(58%)	42	13849	85	13764	4511	1680	2884	  13236
14728	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.778	6.605(38%)	11.173(62%)	38	13943	85	13858	4511	1680	3083	  13456
14729	&scorr;&sweep;&dc2;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.087	6.273(35%)	11.814(65%)	35	13512	85	13427	4511	1680	3084	  12962
14730	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.053	7.083(36%)	12.970(64%)	36	13288	85	13203	4511	1680	3083	  12827
14731	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.511	7.083(35%)	13.428(65%)	35	13062	85	12977	4511	1680	3082	  12666
14732	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.793	6.828(35%)	12.965(65%)	35	13679	85	13594	4511	1680	3084	  13139
14733	&scorr;&sweep;&b;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.388	6.835(36%)	12.553(64%)	36	13461	85	13376	4511	1680	3084	  13083
14734	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	17.557	6.463(37%)	11.094(63%)	37	14118	85	14033	4511	1680	3084	  13818
14735	&scorr;&sweep;&syn3;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.976	7.342(34%)	14.634(66%)	34	12810	85	12725	4511	1680	3325	  12349
