Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
466	&scorr;&sweep;&syn4;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.576	8.869(33%)	18.707(67%)	33	12941	85	12856	4511	1680	3326	  12342
467	&scorr;&sweep;&if -W 300 -x -K 6;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	18.838	6.801(37%)	12.037(63%)	37	13311	85	13226	4511	1680	3083	  12787
468	&scorr;&sweep;&b;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.330	8.745(32%)	18.585(68%)	32	12767	85	12682	4511	1680	3325	  12264
469	&scorr;&sweep;&b -d;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	24.911	8.380(34%)	16.531(66%)	34	12852	85	12767	4511	1680	3325	  12335
470	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.711	7.590(34%)	15.121(66%)	34	12855	85	12770	4511	1680	3085	  12338
471	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.717	7.590(34%)	15.127(66%)	34	12909	85	12824	4511	1680	3085	  12362
472	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.495	7.342(35%)	14.153(65%)	35	12714	85	12629	4511	1680	3085	  12153
473	&scorr;&sweep;&synch2;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.834	7.421(34%)	14.413(66%)	34	12745	85	12660	4511	1680	3084	  12230
474	&scorr;&sweep;&dch;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.960	8.497(33%)	17.463(67%)	33	12849	85	12764	4511	1680	3326	  12280
475	&scorr;&sweep;&dch -f;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	28.077	8.993(33%)	19.084(67%)	33	12912	85	12827	4511	1680	3326	  12338
476	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.508	7.173(35%)	13.335(65%)	35	12720	85	12635	4511	1680	2883	  12110
477	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.570	7.342(35%)	14.228(65%)	35	12757	85	12672	4511	1680	3086	  12227
478	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	19.138	6.925(37%)	12.213(63%)	37	13196	85	13111	4511	1680	3084	  12768
479	&scorr;&sweep;&dc2;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.471	9.000(33%)	18.471(67%)	33	12922	85	12837	4511	1680	3629	  12348
480	&scorr;&sweep;&syn2;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.086	8.727(33%)	18.359(67%)	33	12750	85	12665	4511	1680	3325	  12185
481	&scorr;&sweep;&syn3;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.980	8.745(33%)	18.235(67%)	33	12847	85	12762	4511	1680	3629	  12300
482	&scorr;&sweep;&syn4;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.495	8.603(33%)	17.892(67%)	33	12815	85	12730	4511	1680	3628	  12219
483	&scorr;&sweep;&b;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.483	8.745(34%)	17.738(66%)	34	12803	85	12718	4511	1680	3629	  12289
484	&scorr;&sweep;&b -d;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.880	8.745(33%)	18.135(67%)	33	12804	85	12719	4511	1680	3628	  12271
485	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.981	7.218(35%)	13.763(65%)	35	12802	85	12717	4511	1680	3084	  12268
486	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.101	7.466(34%)	14.635(66%)	34	12767	85	12682	4511	1680	3083	  12216
487	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.118	7.466(34%)	14.652(66%)	34	12868	85	12783	4511	1680	3084	  12295
488	&scorr;&sweep;&synch2;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.061	7.297(35%)	13.764(65%)	35	12817	85	12732	4511	1680	3387	  12331
489	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	19.995	7.049(36%)	12.946(64%)	36	13174	85	13089	4511	1680	3084	  12662
490	&scorr;&sweep;&dch;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.290	8.355(34%)	16.935(66%)	34	12799	85	12714	4511	1680	3629	  12219
491	&scorr;&sweep;&dch -f;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.987	8.504(33%)	17.483(67%)	33	12857	85	12772	4511	1680	3629	  12302
492	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.258	7.076(34%)	14.182(66%)	34	12655	85	12570	4511	1680	3186	  12035
493	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn3;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.506	7.342(35%)	14.164(65%)	35	12672	85	12587	4511	1680	3388	  12134
494	&scorr;&sweep;&dc2;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.300	8.876(33%)	18.424(67%)	33	13421	85	13336	4511	1680	3630	  12800
495	&scorr;&sweep;&syn2;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.990	9.000(33%)	18.990(67%)	33	13327	85	13242	4511	1680	3326	  12809
496	&scorr;&sweep;&syn3;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	28.062	9.000(33%)	19.062(67%)	33	13314	85	13229	4511	1680	3629	  12779
497	&scorr;&sweep;&syn4;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	29.059	9.241(32%)	19.818(68%)	32	13396	85	13311	4511	1680	3629	  12784
498	&scorr;&sweep;&b;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.295	8.869(33%)	18.426(67%)	33	13400	85	13315	4511	1680	3629	  12790
499	&scorr;&sweep;&b -d;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.617	8.993(33%)	18.624(67%)	33	13525	85	13440	4511	1680	3630	  12933
500	&scorr;&sweep;&synch2;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	20.059	7.049(36%)	13.010(64%)	36	13196	85	13111	4511	1680	3386	  12785
501	&scorr;&sweep;&if -W 300 -x -K 6;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.958	6.977(35%)	12.981(65%)	35	13400	85	13315	4511	1680	3085	  12823
502	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.383	7.218(34%)	14.165(66%)	34	13366	85	13281	4511	1680	3085	  12762
503	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.976	7.342(34%)	14.634(66%)	34	13487	85	13402	4511	1680	3085	  12900
504	&scorr;&sweep;&synch2;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.467	7.173(36%)	13.294(64%)	36	13406	85	13321	4511	1680	3387	  12893
505	&scorr;&sweep;&dch;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.959	8.745(33%)	18.214(67%)	33	13326	85	13241	4511	1680	3629	  12714
506	&scorr;&sweep;&dch -f;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.976	8.745(33%)	18.231(67%)	33	13294	85	13209	4511	1680	3630	  12683
507	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.825	7.094(35%)	13.731(65%)	35	13440	85	13355	4511	1680	3187	  12799
508	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.833	7.094(35%)	13.739(65%)	35	13507	85	13422	4511	1680	3388	  12944
509	&scorr;&sweep;&dc2;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	23.952	8.256(35%)	15.696(65%)	35	12977	85	12892	4511	1680	3629	  12406
510	&scorr;&sweep;&syn2;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.275	8.621(33%)	17.654(67%)	33	12809	85	12724	4511	1680	3325	  12295
511	&scorr;&sweep;&dch;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	24.371	7.800(33%)	16.571(67%)	33	13120	85	13035	4511	1680	3629	  12544
512	&scorr;&sweep;&syn3;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.095	8.745(33%)	18.350(67%)	33	12791	85	12706	4511	1680	3628	  12299
513	&scorr;&sweep;&syn4;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	27.080	8.869(33%)	18.211(67%)	33	13415	85	13330	4511	1680	3629	  12818
514	&scorr;&sweep;&b;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.729	8.497(34%)	17.232(66%)	34	13012	85	12927	4511	1680	3628	  12542
515	&scorr;&sweep;&b -d;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	23.369	8.001(35%)	15.368(65%)	35	13058	85	12973	4511	1680	3628	  12604
516	&scorr;&sweep;&if -W 300 -x -K 6;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.958	7.218(35%)	13.740(65%)	35	13161	85	13076	4511	1680	3085	  12630
517	&scorr;&sweep;&if -W 300 -g -K 6;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.632	7.076(35%)	13.556(65%)	35	12899	85	12814	4511	1680	3085	  12381
518	&scorr;&sweep;&if -W 300 -y -K 6;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.114	7.207(35%)	13.907(65%)	35	13176	85	13091	4511	1680	3085	  12628
519	&scorr;&sweep;&synch2;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.196	7.545(34%)	14.651(66%)	34	12851	85	12766	4511	1680	3388	  12346
520	&scorr;&sweep;&dch;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.111	8.373(34%)	16.738(66%)	34	12853	85	12768	4511	1680	3629	  12292
521	&scorr;&sweep;&dch -f;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.342	8.621(33%)	17.721(67%)	33	12939	85	12854	4511	1680	3629	  12379
522	&scorr;&sweep;&dch -f;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	24.215	8.132(34%)	16.083(66%)	34	13123	85	13038	4511	1680	3629	  12543
523	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.250	7.076(34%)	14.174(66%)	34	12827	85	12742	4511	1680	3186	  12214
524	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.530	7.083(35%)	13.447(65%)	35	12899	85	12814	4511	1680	3389	  12349
525	&scorr;&sweep;&dc2;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	23.195	7.800(34%)	15.395(66%)	34	13146	85	13061	4511	1680	3629	  12584
526	&scorr;&sweep;&syn2;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.127	8.373(34%)	16.754(66%)	34	12952	85	12867	4511	1680	3325	  12439
527	&scorr;&sweep;&syn3;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	26.490	8.603(33%)	17.887(67%)	33	12881	85	12796	4511	1680	3628	  12378
528	&scorr;&sweep;&syn4;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.807	8.504(33%)	17.303(67%)	33	13422	85	13337	4511	1680	3630	  12841
529	&scorr;&sweep;&b;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.144	8.373(34%)	16.771(66%)	34	13056	85	12971	4511	1680	3628	  12621
530	&scorr;&sweep;&b -d;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.502	7.884(36%)	14.618(64%)	36	13504	85	13419	4511	1680	3628	  13062
531	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	17.791	6.453(37%)	11.338(63%)	37	13514	85	13429	4511	1680	3085	  13009
532	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.513	6.722(37%)	11.791(63%)	37	13331	85	13246	4511	1680	3085	  12811
533	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	20.582	7.101(35%)	13.481(65%)	35	13214	85	13129	4511	1680	3187	  12541
534	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.183	6.587(37%)	11.596(63%)	37	13421	85	13336	4511	1680	3085	  12907
535	&scorr;&sweep;&synch2;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.032	7.294(35%)	13.738(65%)	35	13060	85	12975	4511	1680	3386	  12536
536	&scorr;&sweep;&dch;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	23.606	7.800(34%)	15.806(66%)	34	12989	85	12904	4511	1680	3629	  12437
537	&scorr;&sweep;&dch -f;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	24.561	8.249(34%)	16.312(66%)	34	13054	85	12969	4511	1680	3629	  12494
538	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.290	7.435(41%)	10.855(59%)	41	13125	85	13040	4511	1680	3186	  12503
539	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b -d;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.322	6.729(37%)	11.593(63%)	37	13146	85	13061	4511	1680	3387	  12586
540	&scorr;&sweep;&dc2;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.852	6.835(37%)	12.017(63%)	37	13066	85	12981	4511	1680	3084	  12499
541	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.133	7.466(34%)	14.667(66%)	34	12805	85	12720	4511	1680	3084	  12317
542	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.314	7.200(34%)	14.114(66%)	34	12784	85	12699	4511	1680	3084	  12282
543	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.292	7.342(35%)	13.950(65%)	35	13348	85	13263	4511	1680	3083	  12736
544	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	21.692	7.342(34%)	14.350(66%)	34	13406	85	13321	4511	1680	3387	  12961
545	&scorr;&sweep;&b;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.320	7.200(34%)	14.120(66%)	34	12861	85	12776	4511	1680	3086	  12396
546	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.634	6.562(36%)	12.072(64%)	36	13264	85	13179	4511	1680	3084	  12708
547	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.108	6.686(35%)	12.422(65%)	35	13154	85	13069	4511	1680	3084	  12633
548	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.554	6.562(36%)	11.992(64%)	36	13072	85	12987	4511	1680	3085	  12529
549	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	17.708	6.438(37%)	11.270(63%)	37	13304	85	13219	4511	1680	3085	  12793
550	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.256	7.455(34%)	14.801(66%)	34	12779	85	12694	4511	1680	3085	  12242
551	&scorr;&sweep;&dch;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.773	6.711(36%)	12.062(64%)	36	13004	85	12919	4511	1680	3085	  12446
552	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.405	6.645(35%)	12.760(65%)	35	13079	85	12994	4511	1680	3085	  12512
553	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.268	6.686(35%)	12.582(65%)	35	13100	85	13015	4511	1680	2883	  12498
554	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -x -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.046	6.598(37%)	11.448(63%)	37	13109	85	13024	4511	1680	3086	  12571
555	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	17.401	6.190(36%)	11.211(64%)	36	14168	85	14083	4511	1680	3084	  13765
556	&scorr;&sweep;&dc2;&b;&b;&if -W 300 -K 6 -v;&mfs;	23.661	8.132(35%)	15.529(65%)	35	13235	85	13150	4511	1680	3628	  12749
557	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.806	6.521(35%)	12.285(65%)	35	13103	85	13018	4511	1680	3085	  12551
558	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.705	7.590(34%)	15.115(66%)	34	12919	85	12834	4511	1680	3084	  12413
559	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.726	7.200(34%)	14.526(66%)	34	12770	85	12685	4511	1680	3085	  12272
560	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	25.927	8.621(34%)	17.306(66%)	34	13378	85	13293	4511	1680	3326	  12801
561	&scorr;&sweep;&b;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.683	7.590(34%)	15.093(66%)	34	13063	85	12978	4511	1680	3085	  12632
562	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	17.967	6.598(37%)	11.369(63%)	37	13469	85	13384	4511	1680	3086	  13054
563	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.970	6.711(36%)	12.259(64%)	36	13128	85	13043	4511	1680	3085	  12569
564	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.583	6.722(37%)	11.861(63%)	37	13101	85	13016	4511	1680	3085	  12533
565	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.729	6.711(36%)	12.018(64%)	36	13305	85	13220	4511	1680	3084	  12787
566	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.438	7.597(34%)	14.841(66%)	34	12839	85	12754	4511	1680	3083	  12294
567	&scorr;&sweep;&syn2;&b;&b;&if -W 300 -K 6 -v;&mfs;	20.102	6.853(35%)	13.249(65%)	35	13108	85	13023	4511	1680	3325	  12672
568	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.826	6.970(36%)	12.856(64%)	36	13024	85	12939	4511	1680	3084	  12456
569	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.182	6.846(36%)	12.336(64%)	36	13065	85	12980	4511	1680	3085	  12520
570	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.621	6.587(36%)	12.034(64%)	36	13095	85	13010	4511	1680	2883	  12485
571	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -g -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.554	6.587(36%)	11.967(64%)	36	13068	85	12983	4511	1680	3084	  12509
572	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.988	6.701(36%)	12.287(64%)	36	13076	85	12991	4511	1680	3085	  12520
573	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	23.256	7.714(34%)	15.542(66%)	34	12797	85	12712	4511	1680	3084	  12311
574	&scorr;&sweep;&syn3;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.314	7.200(34%)	14.114(66%)	34	12817	85	12732	4511	1680	3084	  12317
575	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.124	7.466(34%)	14.658(66%)	34	13360	85	13275	4511	1680	3083	  12763
576	&scorr;&sweep;&b;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.071	7.306(34%)	14.765(66%)	34	12967	85	12882	4511	1680	3085	  12419
577	&scorr;&sweep;&b -d;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.539	6.722(37%)	11.817(63%)	37	13436	85	13351	4511	1680	3084	  12972
578	&scorr;&sweep;&syn3;&b;&b;&if -W 300 -K 6 -v;&mfs;	22.286	7.473(34%)	14.813(66%)	34	12969	85	12884	4511	1680	3628	  12471
579	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.813	6.711(36%)	12.102(64%)	36	13310	85	13225	4511	1680	3084	  12813
580	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.543	6.722(37%)	11.821(63%)	37	13258	85	13173	4511	1680	3084	  12793
581	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.898	6.846(37%)	12.052(63%)	37	13360	85	13275	4511	1680	3085	  12869
582	&scorr;&sweep;&synch2;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.256	7.455(34%)	14.801(66%)	34	12926	85	12841	4511	1680	3086	  12381
583	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.555	6.722(37%)	11.833(63%)	37	13024	85	12939	4511	1680	3085	  12449
584	&scorr;&sweep;&dch -f;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.817	6.711(36%)	12.106(64%)	36	13033	85	12948	4511	1680	3084	  12476
585	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	18.653	6.587(36%)	12.066(64%)	36	13002	85	12917	4511	1680	2883	  12407
586	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -y -K 6;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.312	7.094(35%)	13.218(65%)	35	13121	85	13036	4511	1680	3084	  12577
587	&scorr;&sweep;&dc2;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.405	6.826(36%)	12.579(64%)	36	13034	85	12949	4511	1680	3389	  12508
588	&scorr;&sweep;&syn2;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.600	7.101(35%)	13.499(65%)	35	12752	85	12667	4511	1680	3084	  12218
589	&scorr;&sweep;&syn4;&b;&b;&if -W 300 -K 6 -v;&mfs;	20.233	6.970(35%)	13.263(65%)	35	13256	85	13171	4511	1680	3629	  12743
590	&scorr;&sweep;&syn3;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.692	7.563(34%)	15.129(66%)	34	12845	85	12760	4511	1680	3387	  12310
591	&scorr;&sweep;&syn4;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.324	7.200(34%)	14.124(66%)	34	12932	85	12847	4511	1680	3387	  12321
592	&scorr;&sweep;&b;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	22.106	7.466(34%)	14.640(66%)	34	12843	85	12758	4511	1680	3387	  12308
593	&scorr;&sweep;&b -d;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	23.142	7.800(34%)	15.342(66%)	34	12915	85	12830	4511	1680	3388	  12386
594	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.870	7.049(36%)	12.821(64%)	36	12891	85	12806	4511	1680	3085	  12401
595	&scorr;&sweep;&if -W 300 -g -K 6;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	21.558	7.342(35%)	14.216(65%)	35	12950	85	12865	4511	1680	3085	  12417
596	&scorr;&sweep;&if -W 300 -y -K 6;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.693	7.049(35%)	13.644(65%)	35	13040	85	12955	4511	1680	3084	  12511
597	&scorr;&sweep;&synch2;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.578	6.875(34%)	13.703(66%)	34	12910	85	12825	4511	1680	3388	  12374
598	&scorr;&sweep;&dch;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.390	7.094(35%)	13.296(65%)	35	12881	85	12796	4511	1680	3389	  12326
599	&scorr;&sweep;&dch -f;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.580	7.094(35%)	13.486(65%)	35	12927	85	12842	4511	1680	3387	  12386
600	&scorr;&sweep;&b;&b;&b;&if -W 300 -K 6 -v;&mfs;	19.733	6.828(35%)	12.905(65%)	35	13657	85	13572	4511	1680	3628	  13259
601	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.982	7.191(35%)	13.791(65%)	35	12904	85	12819	4511	1680	3186	  12286
602	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&synch2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	20.508	7.173(35%)	13.335(65%)	35	12974	85	12889	4511	1680	3388	  12452
